13	48	1	4000.763167	2.372e-56	0.0003199	0.04	0.3	0.66	0.0	15730.1935	116	120	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4000.86337	4.366e-71	65.55	0.04	0.3	0.66	0.0	24933.8953	28	32	#	#	#	#	#	#	3	4	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4001.133633	4.379e-71	65.57	0.04	0.3	0.66	0.0	24933.3514	28	32	#	#	#	#	#	#	3	4	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4001.267171	1.718e-67	0.06485	0.04	0.3	0.66	0.0	21934.9133	52	56	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4001.674592	9.457e-77	0.2874	0.086	0.3	0.66	0.0	26242.2267	8	12	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4001.727878	9.686e-77	0.2942	0.086	0.3	0.66	0.0	26242.1488	8	12	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4002.157061	6.261e-69	25.23	0.04	0.3	0.66	0.0	24034.7343	132	136	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4002.561701	9.787e-93	0.001768	0.04	0.3	0.66	0.0	33416.4618	188	188	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4002.831286	5.5e-69	25.24	0.04	0.3	0.66	0.0	24055.0902	128	132	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4004.692056	2.264e-56	0.004518	0.04	0.3	0.66	0.0	16217.7368	84	80	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4004.783815	3.986e-93	0.000713	0.04	0.3	0.66	0.0	33414.2397	188	184	#	#	#	#	#	#	1	2	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4004.81673	3.786e-55	0.004547	0.04	0.3	0.66	0.0	15629.485	80	76	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4005.012817	4.49e-69	75.0	0.04	0.3	0.66	0.0	24202.3146	72	76	#	#	#	#	#	#	1	2	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4005.130638	1.425e-61	0.007318	0.04	0.3	0.66	0.0	18790.1631	88	92	#	#	#	#	#	#	2	3	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4005.32226	3.781e-90	0.005189	0.04	0.3	0.66	0.0	32398.6819	176	176	#	#	#	#	#	#	1	2	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
13	48	1	4006.80853	4.639e-69	75.1	0.04	0.3	0.66	0.0	24195.6993	72	76	#	#	#	#	#	#	1	2	2	2	1	0	0	0	0	0	0	0	1319	1319	390	1007	384	886	0	0	0	0	0	0
